TreeID,Dist,Region,RegionRemark,TreeType,Diameter_cm,TreeHeight_m,SurveyDate,TWD97X,TWD97Y,elev_m,elev_band,height_valid,diameter_valid,within_taipei,analysis_ready
SL0174331052,士林區,環河北路三段,西側人行道,美人樹,35.6,11.1,2022-08-30,300646.55,2775757.63,5.0,都市平地,1,1,1,1
SL0174331053,士林區,環河北路三段,西側人行道,木棉,22.7,9.4,2022-08-30,300644.62,2775755.33,5.0,都市平地,1,1,1,1
SL0174331054,士林區,環河北路三段,西側人行道,馬拉巴栗,13.2,12.8,2022-08-30,300644.12,2775753.8,5.0,都市平地,1,1,1,1
SL0174331055,士林區,環河北路三段,西側人行道,茄苳,33.7,10,2022-08-27,300650.63,2775759.65,5.0,都市平地,1,1,1,1
SL0174331056,士林區,環河北路三段,西側人行道,白千層,19.4,11.7,2022-08-27,300650.27,2775756.65,5.0,都市平地,1,1,1,1
SL0174331057,士林區,環河北路三段,西側人行道,茄苳,24,7.6,2022-08-30,300646.56,2775753.31,5.0,都市平地,1,1,1,1
SL0174331058,士林區,環河北路三段,西側人行道,木棉,28.8,12.9,2022-08-30,300648.48,2775753.64,5.0,都市平地,1,1,1,1
SL0174331059,士林區,環河北路三段,西側人行道,白千層,50.5,12.2,2022-08-30,300646.78,2775750.45,5.0,都市平地,1,1,1,1
SL0174331060,士林區,環河北路三段,西側人行道,木棉,26.4,13,2022-08-30,300652.38,2775753.66,5.0,都市平地,1,1,1,1
SL0174331061,士林區,環河北路三段,西側人行道,茄苳,34.4,10.9,2022-08-27,300655.18,2775755.33,5.0,都市平地,1,1,1,1
SL0174331062,士林區,環河北路三段,西側人行道,白千層,29.1,8.8,2022-08-30,300648.81,2775748.63,5.0,都市平地,1,1,1,1
SL0174331063,士林區,環河北路三段,西側人行道,木棉,31.7,13,2022-08-30,300651.92,2775749.73,5.0,都市平地,1,1,1,1
SL0174331064,士林區,環河北路三段,西側人行道,茄苳,31.2,12.5,2022-08-27,300657.05,2775752.84,5.0,都市平地,1,1,1,1
SL0174331065,士林區,環河北路三段,西側人行道,白千層,29.8,12.2,2022-08-30,300655.09,2775750.55,5.0,都市平地,1,1,1,1
SL0174331066,士林區,環河北路三段,西側人行道,茄苳,30,12.1,2022-08-27,300659.49,2775750.89,5.0,都市平地,1,1,1,1
SL0174331067,士林區,環河北路三段,西側人行道,白千層,36.7,9.8,2022-08-30,300652.81,2775745.8,5.0,都市平地,1,1,1,1
SL0174331068,士林區,環河北路三段,西側人行道,木棉,24.4,12.7,2022-08-30,300656.95,2775745.25,5.0,都市平地,1,1,1,1
SL0174331069,士林區,環河北路三段,西側人行道,白千層,32.6,10.6,2022-08-30,300655.21,2775741.83,5.0,都市平地,1,1,1,1
SL0174331070,士林區,環河北路三段,西側人行道,茄苳,34.5,11.9,2022-08-27,300663,2775747.22,5.0,都市平地,1,1,1,1
SL0174331071,士林區,環河北路三段,西側人行道,茄苳,29.8,11.6,2022-08-30,300656.97,2775740.51,5.0,都市平地,1,1,1,1
SL0174331072,士林區,環河北路三段,西側人行道,木棉,21.9,8.1,2022-08-27,300664.75,2775746.63,5.0,都市平地,1,1,1,1
SL0174331073,士林區,環河北路三段,西側人行道,茄苳,39.4,9.8,2022-08-27,300664.8,2775742.7,5.0,都市平地,1,1,1,1
SL0174331074,士林區,環河北路三段,西側人行道,木棉,36.5,11.6,2022-08-30,300660.35,2775737.17,5.0,都市平地,1,1,1,1
SL0174331075,士林區,環河北路三段,西側人行道,榕樹,40.9,9.3,2022-08-30,300663.64,2775739.22,5.0,都市平地,1,1,1,1
SL0174331076,士林區,環河北路三段,西側人行道,榕樹,56.62,13.1,2022-08-30,300664.23,2775736.53,5.0,都市平地,1,1,1,1
SL0174331077,士林區,環河北路三段,西側人行道,木棉,40.1,12.7,2022-08-30,300663.95,2775733.78,5.0,都市平地,1,1,1,1
SL0174331078,士林區,環河北路三段,西側人行道,白千層,42.4,12.4,2022-08-30,300665.97,2775731.96,5.0,都市平地,1,1,1,1
SL0174331079,士林區,環河北路三段,西側人行道,構樹,23,12.2,2022-08-30,300664.88,2775731.1,5.0,都市平地,1,1,1,1
SL0174331080,士林區,環河北路三段,西側人行道,榕樹,34.4,9.8,2022-08-31,300673.31,2775736.38,5.0,都市平地,1,1,1,1
SL0174331081,士林區,環河北路三段,西側人行道,榕樹,31.51,10.4,2022-08-30,300668.68,2775731.51,5.0,都市平地,1,1,1,1
SL0174331082,士林區,環河北路三段,西側人行道,榕樹,58.77,13.8,2022-08-30,300670.01,2775728.49,5.0,都市平地,1,1,1,1
SL0174331083,士林區,環河北路三段,西側人行道,茄苳,17,11.2,2022-08-31,300674.91,2775733.5,5.0,都市平地,1,1,1,1
SL0174331084,士林區,環河北路三段,西側人行道,白千層,44.9,12.7,2022-08-30,300673.81,2775729.5,5.0,都市平地,1,1,1,1
SL0174331085,士林區,環河北路三段,西側人行道,茄苳,37.8,13.2,2022-08-31,300678.22,2775731.37,5.0,都市平地,1,1,1,1
SL0174331086,士林區,環河北路三段,西側人行道,木棉,23,9.13,2016-05-21,300675.72,2775720.36,5.0,都市平地,1,1,1,1
SL0174331087,士林區,環河北路三段,西側人行道,白千層,51.2,14.2,2022-08-30,300677.13,2775725.69,5.0,都市平地,1,1,1,1
SL0174331088,士林區,環河北路三段,西側人行道,茄苳,38.6,12.8,2022-08-27,300679.45,2775728,5.0,都市平地,1,1,1,1
SL0174331089,士林區,環河北路三段,西側人行道,木棉,25.3,12.9,2022-08-30,300680.89,2775723.35,5.0,都市平地,1,1,1,1
SL0174331090,士林區,環河北路三段,西側人行道,茄苳,38.9,11.3,2022-08-30,300683.19,2775725.97,5.0,都市平地,1,1,1,1
SL0174331091,士林區,環河北路三段,西側人行道,榕樹,83.01,12.9,2022-08-30,300679.11,2775721.2,5.0,都市平地,1,1,1,1
SL0174331092,士林區,環河北路三段,西側人行道,白千層,56.2,13.4,2022-08-30,300683.46,2775718.38,5.0,都市平地,1,1,1,1
SL0174331093,士林區,環河北路三段,西側人行道,茄苳,22.3,9.9,2022-08-30,300687.79,2775721.37,5.0,都市平地,1,1,1,1
SL0174331094,士林區,環河北路三段,西側人行道,白千層,59.2,14.1,2022-08-30,300683.98,2775714.01,5.0,都市平地,1,1,1,1
SL0174331095,士林區,環河北路三段,西側人行道,白千層,51.87,13.5,2022-08-30,300687.03,2775710.76,5.0,都市平地,1,1,1,1
SL0174331096,士林區,環河北路三段,西側人行道,茄苳,25.9,7.6,2022-08-30,300693.9,2775713.07,5.0,都市平地,1,1,1,1
SL0174331097,士林區,環河北路三段,西側人行道,白千層,61.5,14.5,2022-08-30,300691.54,2775706.84,5.0,都市平地,1,1,1,1
SL0174331098,士林區,環河北路三段,西側人行道,茄苳,25.3,9.9,2022-08-30,300698,2775711.06,5.0,都市平地,1,1,1,1
SL0174331099,士林區,環河北路三段,西側人行道,木棉,17.5,11.8,2022-08-30,300695.48,2775707.86,5.0,都市平地,1,1,1,1
SL0174331100,士林區,環河北路三段,西側人行道,白千層,52.3,13.9,2022-08-30,300694.1,2775704.26,5.0,都市平地,1,1,1,1
SL0174331101,士林區,環河北路三段,西側人行道,茄苳,25.5,10.9,2022-08-27,300699.23,2775707.73,5.0,都市平地,1,1,1,1
SL0174331102,士林區,環河北路三段,西側人行道,白千層,38.5,13.6,2022-08-30,300696.5,2775701.98,5.0,都市平地,1,1,1,1
SL0174331103,士林區,環河北路三段,西側人行道,榕樹,48.95,11.8,2022-08-30,300699.96,2775704.66,5.0,都市平地,1,1,1,1
SL0174331104,士林區,環河北路三段,西側人行道,茄苳,34.2,11.1,2022-08-27,300702.77,2775706.47,5.0,都市平地,1,1,1,1
SL0174331105,士林區,環河北路三段,西側人行道,榕樹,56.7,12.2,2022-08-30,300699.57,2775701.55,5.0,都市平地,1,1,1,1
SL0174331106,士林區,環河北路三段,西側人行道,白千層,36.4,12.4,2022-08-30,300698.38,2775699.26,5.0,都市平地,1,1,1,1
SL0174331107,士林區,環河北路三段,西側人行道,茄苳,31.4,11.6,2022-08-27,300707.69,2775701.23,5.0,都市平地,1,1,1,1
SL0174331108,士林區,環河北路三段,西側人行道,白千層,44,9.8,2016-05-21,300702.69,2775696.57,5.0,都市平地,1,1,1,1
SL0174331109,士林區,環河北路三段,西側人行道,白千層,45.2,14.4,2022-08-30,300704.14,2775694.58,5.0,都市平地,1,1,1,1
SL0174331110,士林區,環河北路三段,西側人行道,茄苳,44.5,12.2,2022-08-27,300709.13,2775697.45,5.0,都市平地,1,1,1,1
SL0174331111,士林區,環河北路三段,西側人行道,白千層,39.7,14.2,2022-08-30,300706.67,2775692.06,5.0,都市平地,1,1,1,1
SL0174331112,士林區,環河北路三段,西側人行道,白千層,61.7,15,2022-08-30,300709.7,2775692.94,5.0,都市平地,1,1,1,1
SL0174331113,士林區,環河北路三段,西側人行道,茄苳,38.9,13.2,2022-08-27,300713.92,2775692.89,5.0,都市平地,1,1,1,1
SL0174331114,士林區,環河北路三段,西側人行道,白千層,45.9,13.2,2022-08-30,300712.3,2775690.48,5.0,都市平地,1,1,1,1
SL0174331115,士林區,環河北路三段,西側人行道,白千層,48.3,15.2,2022-08-30,300711.59,2775687.39,5.0,都市平地,1,1,1,1
SL0174331116,士林區,環河北路三段,西側人行道,茄苳,28.1,13.2,2022-08-31,300717.63,2775691.19,5.0,都市平地,1,1,1,1
SL0174331117,士林區,環河北路三段,西側人行道,白千層,42,14.5,2022-08-30,300714.3,2775684.84,5.0,都市平地,1,1,1,1
SL0174331118,士林區,環河北路三段,西側人行道,茄苳,34.6,12.5,2022-08-31,300718.8,2775687.77,5.0,都市平地,1,1,1,1
SL0174331119,士林區,環河北路三段,西側人行道,白千層,33.3,14.7,2022-08-30,300717.65,2775685.53,5.0,都市平地,1,1,1,1
SL0174331120,士林區,環河北路三段,西側人行道,白千層,27,11.2,2022-08-30,300716.92,2775682.29,5.0,都市平地,1,1,1,1
SL0174331121,士林區,環河北路三段,西側人行道,茄苳,29.7,12.6,2022-08-27,300722.43,2775686.05,5.0,都市平地,1,1,1,1
SL0174331122,士林區,環河北路三段,西側人行道,木棉,34.8,13.6,2022-08-30,300720.29,2775682.23,5.0,都市平地,1,1,1,1
SL0174331123,士林區,環河北路三段,西側人行道,白千層,46.5,12.8,2022-08-30,300719.48,2775679.83,5.0,都市平地,1,1,1,1
SL0174331124,士林區,環河北路三段,西側人行道,茄苳,43.7,14.3,2022-08-27,300723.91,2775681.94,5.0,都市平地,1,1,1,1
SL0174331125,士林區,環河北路三段,西側人行道,白千層,41.1,14.2,2022-08-30,300721.69,2775677.5,5.0,都市平地,1,1,1,1
SL0174331126,士林區,環河北路三段,西側人行道,木棉,25.4,12,2022-08-30,300724.43,2775678.31,5.0,都市平地,1,1,1,1
SL0174331127,士林區,環河北路三段,西側人行道,茄苳,33.5,12.4,2022-08-27,300727.19,2775681.16,5.0,都市平地,1,1,1,1
SL0174331128,士林區,環河北路三段,西側人行道,白千層,51,14.5,2022-08-30,300724.28,2775675.22,5.0,都市平地,1,1,1,1
SL0174331129,士林區,環河北路三段,西側人行道,茄苳,20.8,11.5,2022-08-27,300729.15,2775676.61,5.0,都市平地,1,1,1,1
SL0174331130,士林區,環河北路三段,西側人行道,白千層,38.5,11.5,2022-08-30,300726.84,2775672.55,5.0,都市平地,1,1,1,1
SL0174331131,士林區,環河北路三段,西側人行道,茄苳,48.2,12.1,2022-08-27,300732.34,2775675.95,5.0,都市平地,1,1,1,1
SL0174331132,士林區,環河北路三段,西側人行道,茄苳,31.2,12.6,2022-08-27,300733.58,2775672.34,5.0,都市平地,1,1,1,1
SL0174331133,士林區,環河北路三段,西側人行道,木棉,21,9.04,2016-05-21,300733.45,2775671.37,5.0,都市平地,1,1,1,1
SL0174331134,士林區,環河北路三段,西側人行道,白千層,41.6,13,2022-08-30,300732.12,2775667.74,5.0,都市平地,1,1,1,1
SL0174331135,士林區,環河北路三段,西側人行道,茄苳,39.7,14.3,2022-08-27,300736.9,2775670.99,5.0,都市平地,1,1,1,1
SL0174331136,士林區,環河北路三段,西側人行道,木棉,26.9,12.9,2022-08-30,300734.87,2775667.49,5.0,都市平地,1,1,1,1
SL0174331137,士林區,環河北路三段,西側人行道,白千層,52.1,15.3,2022-08-30,300734.4,2775665.53,5.0,都市平地,1,1,1,1
SL0174331138,士林區,環河北路三段,西側人行道,白千層,22.4,10.1,2022-08-27,300738.54,2775667.51,5.0,都市平地,1,1,1,1
SL0174331139,士林區,環河北路三段,西側人行道,白千層,46.4,11.1,2022-08-30,300736.96,2775663.03,5.0,都市平地,1,1,1,1
SL0174331140,士林區,環河北路三段,西側人行道,茄苳,29.8,9.1,2022-08-27,300742.12,2775665.84,5.0,都市平地,1,1,1,1
SL0174331141,士林區,環河北路三段,西側人行道,白千層,41.1,13.3,2022-08-30,300739.62,2775660.58,5.0,都市平地,1,1,1,1
SL0174331142,士林區,環河北路三段,西側人行道,茄苳,25.6,8.7,2022-08-27,300743.65,2775662.3,5.0,都市平地,1,1,1,1
SL0174331143,士林區,環河北路三段,西側人行道,木棉,32.8,13.1,2022-08-30,300743.04,2775659.89,5.0,都市平地,1,1,1,1
SL0174331144,士林區,環河北路三段,西側人行道,白千層,39.9,13.2,2022-08-30,300741.97,2775658.06,5.0,都市平地,1,1,1,1
SL0174331145,士林區,環河北路三段,西側人行道,白千層,46.1,12.6,2022-08-30,300744.29,2775655.52,5.0,都市平地,1,1,1,1
SL0174331146,士林區,環河北路三段,西側人行道,茄苳,29.2,13.3,2022-08-27,300748.24,2775657.44,5.0,都市平地,1,1,1,1
SL0174331147,士林區,環河北路三段,西側人行道,白千層,39.8,13.6,2022-08-30,300747,2775653.18,5.0,都市平地,1,1,1,1
SL0174331148,士林區,環河北路三段,西側人行道,茄苳,31.5,9.4,2022-08-27,300751.92,2775655.8,5.0,都市平地,1,1,1,1
SL0174331149,士林區,環河北路三段,西側人行道,木棉,16.7,10.5,2022-08-30,300750.35,2775652.72,5.0,都市平地,1,1,1,1
SL0174331150,士林區,環河北路三段,西側人行道,白千層,41.8,11.8,2022-08-30,300749.34,2775650.84,5.0,都市平地,1,1,1,1
SL0174331151,士林區,環河北路三段,西側人行道,茄苳,21.3,9.3,2022-08-27,300753.43,2775652.26,5.0,都市平地,1,1,1,1
SL0174331152,士林區,環河北路三段,西側人行道,白千層,49.3,14.2,2022-08-30,300752.11,2775648.55,5.0,都市平地,1,1,1,1
SL0174331153,士林區,環河北路三段,西側人行道,木棉,26.3,11.5,2022-08-30,300753.88,2775649.05,5.0,都市平地,1,1,1,1
SL0174331154,士林區,環河北路三段,西側人行道,茄苳,25.87,9.6,2022-08-27,300756.8,2775650.84,5.0,都市平地,1,1,1,1
SL0174331155,士林區,環河北路三段,西側人行道,白千層,48.4,14.6,2022-08-30,300754.58,2775645.8,5.0,都市平地,1,1,1,1
SL0174331156,士林區,環河北路三段,西側人行道,茄苳,32,11.1,2022-08-27,300757.97,2775646.86,5.0,都市平地,1,1,1,1
SL0174331157,士林區,環河北路三段,西側人行道,木棉,19.8,8.8,2022-08-30,300757.76,2775644.82,5.0,都市平地,1,1,1,1
SL0174331158,士林區,環河北路三段,西側人行道,白千層,43.5,14.1,2022-08-30,300756.95,2775643.65,5.0,都市平地,1,1,1,1
SL0174331159,士林區,環河北路三段,西側人行道,茄苳,28.8,8.6,2022-08-27,300761.94,2775645.75,5.0,都市平地,1,1,1,1
SL0174331160,士林區,環河北路三段,西側人行道,白千層,40.9,12.5,2022-08-30,300759.56,2775641.11,5.0,都市平地,1,1,1,1
SL0174331161,士林區,環河北路三段,西側人行道,木棉,19,9.8,2022-08-30,300762.2,2775640.94,5.0,都市平地,1,1,1,1
SL0174331162,士林區,環河北路三段,西側人行道,白千層,48.5,12.5,2022-08-30,300761.92,2775638.75,5.0,都市平地,1,1,1,1
SL0174331163,士林區,環河北路三段,西側人行道,茄苳,33.6,12.5,2022-08-31,300766.62,2775641.15,5.0,都市平地,1,1,1,1
SL0174331164,士林區,環河北路三段,西側人行道,白千層,41,12.6,2022-08-30,300764.31,2775636.42,5.0,都市平地,1,1,1,1
SL0174331165,士林區,環河北路三段,西側人行道,木棉,18,12.4,2022-08-30,300765.38,2775637.45,5.0,都市平地,1,1,1,1
SL0174331166,士林區,環河北路三段,西側人行道,茄苳,34.7,10.7,2022-08-31,300767.74,2775637.71,5.0,都市平地,1,1,1,1
SL0174331167,士林區,環河北路三段,西側人行道,白千層,29,12.4,2022-08-30,300766.91,2775634.03,5.0,都市平地,1,1,1,1
SL0174331168,士林區,環河北路三段,西側人行道,茄苳,26.3,9.4,2022-08-31,300771.35,2775636.19,5.0,都市平地,1,1,1,1
SL0174331169,士林區,環河北路三段,西側人行道,白千層,32.9,11,2022-08-30,300769.19,2775631.6,5.0,都市平地,1,1,1,1
SL0174331170,士林區,環河北路三段,西側人行道,破布子,24,8.9,2022-08-31,300772.67,2775632.52,5.0,都市平地,1,1,1,1
SL0174331171,士林區,環河北路三段,西側人行道,白千層,40.9,12.6,2022-08-30,300771.61,2775629.39,5.0,都市平地,1,1,1,1
SL0174331172,士林區,環河北路三段,西側人行道,木棉,15,9.91,2016-05-21,300774.01,2775630.54,5.0,都市平地,1,1,1,1
SL0174331173,士林區,環河北路三段,西側人行道,茄苳,29.2,13,2022-08-31,300776.37,2775630.86,5.0,都市平地,1,1,1,1
SL0174331174,士林區,環河北路三段,西側人行道,白千層,47.5,13.4,2022-08-30,300774.07,2775627.04,5.0,都市平地,1,1,1,1
SL0174331175,士林區,環河北路三段,西側人行道,木棉,22.5,10.9,2022-08-29,300777.55,2775625.82,5.0,都市平地,1,1,1,1
SL0174331176,士林區,環河北路三段,西側人行道,白千層,44.5,12.5,2022-08-29,300776.56,2775624.53,5.0,都市平地,1,1,1,1
SL0174331177,士林區,環河北路三段,西側人行道,茄苳,25.7,11.9,2022-08-31,300781.29,2775626.11,5.0,都市平地,1,1,1,1
SL0174331178,士林區,環河北路三段,西側人行道,白千層,34.6,11,2022-08-29,300778.79,2775621.96,5.0,都市平地,1,1,1,1
SL0174331179,士林區,環河北路三段,西側人行道,木棉,23.7,11.6,2022-08-29,300781.4,2775621.45,5.0,都市平地,1,1,1,1
SL0174331180,士林區,環河北路三段,西側人行道,茄苳,23.5,11.1,2022-08-31,300782.74,2775622.41,5.0,都市平地,1,1,1,1
SL0174331181,士林區,環河北路三段,西側人行道,白千層,36.8,13.5,2022-08-29,300780.61,2775619,5.0,都市平地,1,1,1,1
SL0174331182,士林區,環河北路三段,西側人行道,茄苳,32,11.3,2022-08-31,300785.77,2775621.18,5.0,都市平地,1,1,1,1
SL0174331183,士林區,環河北路三段,西側人行道,白千層,56.2,14.8,2022-08-29,300783.17,2775616.77,5.0,都市平地,1,1,1,1
SL0174331184,士林區,環河北路三段,西側人行道,木棉,17.6,11.8,2022-08-29,300784.7,2775617.59,5.0,都市平地,1,1,1,1
SL0174331185,士林區,環河北路三段,西側人行道,茄苳,22.4,8.7,2022-08-31,300787.25,2775617.98,5.0,都市平地,1,1,1,1
SL0174331186,士林區,環河北路三段,西側人行道,白千層,51.6,13.7,2022-08-29,300785.01,2775613.74,5.0,都市平地,1,1,1,1
SL0174331187,士林區,環河北路三段,西側人行道,茄苳,14,13.46,2016-05-21,300790.22,2775617.83,5.0,都市平地,1,1,1,1
SL0174331188,士林區,環河北路三段,西側人行道,白千層,39.5,12.8,2022-08-29,300787.09,2775611.01,5.0,都市平地,1,1,1,1
SL0174331189,士林區,環河北路三段,西側人行道,茄苳,16,9,2022-08-31,300791.79,2775613.28,5.0,都市平地,1,1,1,1
SL0174331190,士林區,環河北路三段,西側人行道,白千層,40.4,10.8,2022-08-29,300789.23,2775608.36,5.0,都市平地,1,1,1,1
SL0174331191,士林區,環河北路三段,西側人行道,木棉,26.2,13.7,2022-08-29,300791.33,2775608.94,5.0,都市平地,1,1,1,1
SL0174331192,士林區,環河北路三段,西側人行道,茄苳,38.4,11.1,2022-08-31,300795.29,2775611.34,5.0,都市平地,1,1,1,1
SL0174331193,士林區,環河北路三段,西側人行道,茄苳,22,11.8,2022-08-31,300796.2,2775608.27,5.0,都市平地,1,1,1,1
SL0174331194,士林區,環河北路三段,西側人行道,白千層,41.9,11.4,2022-08-29,300791.29,2775605.23,5.0,都市平地,1,1,1,1
SL0174331195,士林區,環河北路三段,西側人行道,白千層,48.5,13.7,2022-08-29,300793.28,2775602.86,5.0,都市平地,1,1,1,1
SL0174331196,士林區,環河北路三段,西側人行道,茄苳,25.9,9.7,2022-08-31,300799.44,2775606.29,5.0,都市平地,1,1,1,1
SL0174331197,士林區,環河北路三段,西側人行道,白千層,46.7,13.9,2022-08-29,300795.39,2775600.09,5.0,都市平地,1,1,1,1
SL0174331198,士林區,環河北路三段,西側人行道,木棉,23,9.43,2016-05-21,300800.23,2775601.33,5.0,都市平地,1,1,1,1
SL0174331199,士林區,環河北路三段,西側人行道,茄苳,40.9,11,2022-08-31,300800.63,2775602.9,5.0,都市平地,1,1,1,1
